"","region","year","month","IBMR","Date","sal_AltStatusQuo_median","sal_base_median","Strata_code","Taxa_code"
"9128","SE Suisun",1998,5,"othclad",1998-05-01,0.769646062389143,1,8,6
"9129","SE Suisun",1998,5,"othcyc",1998-05-01,1.02042504173721,1,8,9
"9130","SE Suisun",1998,5,"other",1998-05-01,0.945760995121178,1,8,10
"9131","SE Suisun",1998,5,"pdiapfor",1998-05-01,0.974058338113704,1,8,12
"9132","SE Suisun",1998,5,"pdiapjuv",1998-05-01,0.974058338113704,1,8,3
"9133","SE Suisun",1998,6,"acartela",1998-06-01,1.1842354175247,1,8,5
"9134","SE Suisun",1998,6,"allcopnaup",1998-06-01,0.923090329666842,1,8,7
"9135","SE Suisun",1998,6,"daphnia",1998-06-01,0.82624278340025,1,8,8
"9136","SE Suisun",1998,6,"eurytem",1998-06-01,0.894700959397718,1,8,11
"9137","SE Suisun",1998,6,"limno",1998-06-01,1.47032850375037,1,8,1
"9138","SE Suisun",1998,6,"othcalad",1998-06-01,0.954201123466591,1,8,4
"9139","SE Suisun",1998,6,"othcaljuv",1998-06-01,0.874737723384227,1,8,2
"9140","SE Suisun",1998,6,"othclad",1998-06-01,0.81757532151753,1,8,6
"9141","SE Suisun",1998,6,"othcyc",1998-06-01,1.02403661692647,1,8,9
"9142","SE Suisun",1998,6,"other",1998-06-01,0.997897060155866,1,8,10
"9143","SE Suisun",1998,6,"pdiapfor",1998-06-01,0.9513428175076,1,8,12
"9144","SE Suisun",1998,6,"pdiapjuv",1998-06-01,0.9513428175076,1,8,3
"9145","SE Suisun",1998,7,"acartela",1998-07-01,1.36644862763409,1,8,5
"9146","SE Suisun",1998,7,"allcopnaup",1998-07-01,0.727696956309406,1,8,7
"9147","SE Suisun",1998,7,"daphnia",1998-07-01,0.635493877748875,1,8,8
"9148","SE Suisun",1998,7,"eurytem",1998-07-01,0.680346628952414,1,8,11
"9149","SE Suisun",1998,7,"limno",1998-07-01,2.76534788902261,1,8,1
"9150","SE Suisun",1998,7,"othcalad",1998-07-01,0.903369194914499,1,8,4
"9151","SE Suisun",1998,7,"othcaljuv",1998-07-01,0.518605541750105,1,8,2
"9152","SE Suisun",1998,7,"othclad",1998-07-01,0.594775978438363,1,8,6
"9153","SE Suisun",1998,7,"othcyc",1998-07-01,1.07546478311599,1,8,9
"9154","SE Suisun",1998,7,"other",1998-07-01,1.15077733906999,1,8,10
"9155","SE Suisun",1998,7,"pdiapfor",1998-07-01,0.819154190919314,1,8,12
"9156","SE Suisun",1998,7,"pdiapjuv",1998-07-01,0.819154190919314,1,8,3
"9157","SE Suisun",1998,8,"acartela",1998-08-01,1.06199902008738,1,8,5
"9158","SE Suisun",1998,8,"allcopnaup",1998-08-01,0.59407361934144,1,8,7
"9159","SE Suisun",1998,8,"daphnia",1998-08-01,0,1,8,8
"9160","SE Suisun",1998,8,"eurytem",1998-08-01,0.848314134998555,1,8,11
"9161","SE Suisun",1998,8,"limno",1998-08-01,3.75736759664814,1,8,1
"9162","SE Suisun",1998,8,"othcalad",1998-08-01,0.958161269851547,1,8,4
"9163","SE Suisun",1998,8,"othcaljuv",1998-08-01,0.247779678666339,1,8,2
"9164","SE Suisun",1998,8,"othclad",1998-08-01,0.322379023069664,1,8,6
"9165","SE Suisun",1998,8,"othcyc",1998-08-01,1.13072800978299,1,8,9
"9166","SE Suisun",1998,8,"other",1998-08-01,1.57532556722126,1,8,10
"9167","SE Suisun",1998,8,"pdiapfor",1998-08-01,0.640668356337498,1,8,12
"9168","SE Suisun",1998,8,"pdiapjuv",1998-08-01,0.640668356337498,1,8,3
"9169","SE Suisun",1998,9,"acartela",1998-09-01,0.826998285702617,1,8,5
"9170","SE Suisun",1998,9,"allcopnaup",1998-09-01,0.762173020069675,1,8,7
"9171","SE Suisun",1998,9,"daphnia",1998-09-01,0.367716698109341,1,8,8
"9172","SE Suisun",1998,9,"eurytem",1998-09-01,5.36232202165534,1,8,11
"9173","SE Suisun",1998,9,"limno",1998-09-01,1.79294286297317,1,8,1
"9174","SE Suisun",1998,9,"othcalad",1998-09-01,1.17054140092701,1,8,4
"9175","SE Suisun",1998,9,"othcaljuv",1998-09-01,0.425332741905048,1,8,2
"9176","SE Suisun",1998,9,"othclad",1998-09-01,0.31685314675921,1,8,6
"9177","SE Suisun",1998,9,"othcyc",1998-09-01,1.08796064127846,1,8,9
"9178","SE Suisun",1998,9,"other",1998-09-01,1.47067889654323,1,8,10
"9179","SE Suisun",1998,9,"pdiapfor",1998-09-01,0.711533470306532,1,8,12
"9180","SE Suisun",1998,9,"pdiapjuv",1998-09-01,0.711533470306532,1,8,3
"9181","SE Suisun",1998,10,"acartela",1998-10-01,1.53415379724436,1,8,5
"9182","SE Suisun",1998,10,"allcopnaup",1998-10-01,1.04387875943431,1,8,7
"9183","SE Suisun",1998,10,"daphnia",1998-10-01,0.735433396218683,1,8,8
"9184","SE Suisun",1998,10,"eurytem",1998-10-01,0.637974292739954,1,8,11
"9185","SE Suisun",1998,10,"limno",1998-10-01,0.716582489245758,1,8,1
"9186","SE Suisun",1998,10,"othcalad",1998-10-01,0.446576377713006,1,8,4
"9187","SE Suisun",1998,10,"othcaljuv",1998-10-01,1.78378325558276,1,8,2
"9188","SE Suisun",1998,10,"othclad",1998-10-01,5.6519625565309,1,8,6
"9189","SE Suisun",1998,10,"othcyc",1998-10-01,0.844798620997578,1,8,9
"9190","SE Suisun",1998,10,"other",1998-10-01,0.627344838860285,1,8,10
"9191","SE Suisun",1998,10,"pdiapfor",1998-10-01,1.64243767331804,1,8,12
"9192","SE Suisun",1998,10,"pdiapjuv",1998-10-01,1.64243767331804,1,8,3
"9193","SE Suisun",1998,11,"acartela",1998-11-01,1.26707689862218,1,8,5
"9194","SE Suisun",1998,11,"allcopnaup",1998-11-01,1.02193937971715,1,8,7
"9195","SE Suisun",1998,11,"daphnia",1998-11-01,0.867716698109341,1,8,8
"9196","SE Suisun",1998,11,"eurytem",1998-11-01,0.818987146369977,1,8,11
"9197","SE Suisun",1998,11,"limno",1998-11-01,0.858291244622879,1,8,1
"9198","SE Suisun",1998,11,"othcalad",1998-11-01,0.723288188856503,1,8,4
"9199","SE Suisun",1998,11,"othcaljuv",1998-11-01,1.39189162779138,1,8,2
"9200","SE Suisun",1998,11,"othclad",1998-11-01,3.32598127826545,1,8,6
"9201","SE Suisun",1998,11,"othcyc",1998-11-01,0.922399310498789,1,8,9
"9202","SE Suisun",1998,11,"other",1998-11-01,0.813672419430142,1,8,10
"9203","SE Suisun",1998,11,"pdiapfor",1998-11-01,1.32121883665902,1,8,12
"9204","SE Suisun",1998,11,"pdiapjuv",1998-11-01,1.32121883665902,1,8,3
"9205","SE Suisun",1998,12,"acartela",1998-12-01,1,1,8,5
"9206","SE Suisun",1998,12,"allcopnaup",1998-12-01,1,1,8,7
"9207","SE Suisun",1998,12,"daphnia",1998-12-01,1,1,8,8
"9208","SE Suisun",1998,12,"eurytem",1998-12-01,1,1,8,11
"9209","SE Suisun",1998,12,"limno",1998-12-01,1,1,8,1
"9210","SE Suisun",1998,12,"othcalad",1998-12-01,1,1,8,4
"9211","SE Suisun",1998,12,"othcaljuv",1998-12-01,1,1,8,2
"9212","SE Suisun",1998,12,"othclad",1998-12-01,1,1,8,6
"9213","SE Suisun",1998,12,"othcyc",1998-12-01,1,1,8,9
"9214","SE Suisun",1998,12,"other",1998-12-01,1,1,8,10
"9215","SE Suisun",1998,12,"pdiapfor",1998-12-01,1,1,8,12
"9216","SE Suisun",1998,12,"pdiapjuv",1998-12-01,1,1,8,3
"9217","SE Suisun",1999,1,"acartela",1999-01-01,0.157239909316519,1,8,5
"9218","SE Suisun",1999,1,"allcopnaup",1999-01-01,0.928631750765546,1,8,7
"9219","SE Suisun",1999,1,"daphnia",1999-01-01,2.71322203039065,1,8,8
"9220","SE Suisun",1999,1,"eurytem",1999-01-01,0.339265700541534,1,8,11
"9221","SE Suisun",1999,1,"limno",1999-01-01,0.158043742606539,1,8,1
"9222","SE Suisun",1999,1,"othcalad",1999-01-01,0.893890257412106,1,8,4
"9223","SE Suisun",1999,1,"othcaljuv",1999-01-01,0.57187370296662,1,8,2
"9224","SE Suisun",1999,1,"othclad",1999-01-01,2.62659468770751,1,8,6
"9225","SE Suisun",1999,1,"othcyc",1999-01-01,0.85101338936874,1,8,9
"9226","SE Suisun",1999,1,"other",1999-01-01,1.19366694485729,1,8,10
"9227","SE Suisun",1999,1,"pdiapfor",1999-01-01,0.97228943526892,1,8,12
"9228","SE Suisun",1999,1,"pdiapjuv",1999-01-01,0.97228943526892,1,8,3
"9229","SE Suisun",1999,2,"acartela",1999-02-01,1.43686575575874,1,8,5
"9230","SE Suisun",1999,2,"allcopnaup",1999-02-01,1.04114576028234,1,8,7
"9231","SE Suisun",1999,2,"daphnia",1999-02-01,0.838108529342778,1,8,8
"9232","SE Suisun",1999,2,"eurytem",1999-02-01,1.16839890351399,1,8,11
"9233","SE Suisun",1999,2,"limno",1999-02-01,1.4311067243052,1,8,1
"9234","SE Suisun",1999,2,"othcalad",1999-02-01,0.992977203478415,1,8,4
"9235","SE Suisun",1999,2,"othcaljuv",1999-02-01,1.16999710948253,1,8,2
"9236","SE Suisun",1999,2,"othclad",1999-02-01,0.842552887436745,1,8,6
"9237","SE Suisun",1999,2,"othcyc",1999-02-01,1.01974670807543,1,8,9
"9238","SE Suisun",1999,2,"other",1999-02-01,0.934327250036798,1,8,10
"9239","SE Suisun",1999,2,"pdiapfor",1999-02-01,1.01121974032893,1,8,12
"9240","SE Suisun",1999,2,"pdiapjuv",1999-02-01,1.01121974032893,1,8,3
"9241","SE Suisun",1999,3,"acartela",1999-03-01,1.39419528756404,1,8,5
"9242","SE Suisun",1999,3,"allcopnaup",1999-03-01,1.0495471898938,1,8,7
"9243","SE Suisun",1999,3,"daphnia",1999-03-01,0.800824537171169,1,8,8
"9244","SE Suisun",1999,3,"eurytem",1999-03-01,1.14578034782766,1,8,11
"9245","SE Suisun",1999,3,"limno",1999-03-01,1.46241587115584,1,8,1
"9246","SE Suisun",1999,3,"othcalad",1999-03-01,0.977637390645664,1,8,4
"9247","SE Suisun",1999,3,"othcaljuv",1999-03-01,1.15830689823999,1,8,2
"9248","SE Suisun",1999,3,"othclad",1999-03-01,0.783139839832219,1,8,6
"9249","SE Suisun",1999,3,"othcyc",1999-03-01,1.01772304599801,1,8,9
"9250","SE Suisun",1999,3,"other",1999-03-01,0.912310295207074,1,8,10
"9251","SE Suisun",1999,3,"pdiapfor",1999-03-01,1.00842815762321,1,8,12
"9252","SE Suisun",1999,3,"pdiapjuv",1999-03-01,1.00842815762321,1,8,3
"9253","SE Suisun",1999,4,"acartela",1999-04-01,1.21781120240007,1,8,5
"9254","SE Suisun",1999,4,"allcopnaup",1999-04-01,1.02345679600124,1,8,7
"9255","SE Suisun",1999,4,"daphnia",1999-04-01,0.789756135516291,1,8,8
"9256","SE Suisun",1999,4,"eurytem",1999-04-01,1.07767275659081,1,8,11
"9257","SE Suisun",1999,4,"limno",1999-04-01,1.41289183157779,1,8,1
"9258","SE Suisun",1999,4,"othcalad",1999-04-01,0.965398881776959,1,8,4
"9259","SE Suisun",1999,4,"othcaljuv",1999-04-01,1.07975163776301,1,8,2
"9260","SE Suisun",1999,4,"othclad",1999-04-01,0.759139564787358,1,8,6
"9261","SE Suisun",1999,4,"othcyc",1999-04-01,1.01690923532426,1,8,9
"9262","SE Suisun",1999,4,"other",1999-04-01,0.920537693022894,1,8,10
"9263","SE Suisun",1999,4,"pdiapfor",1999-04-01,0.993403572983395,1,8,12
"9264","SE Suisun",1999,4,"pdiapjuv",1999-04-01,0.993403572983395,1,8,3
"9265","SE Suisun",1999,5,"acartela",1999-05-01,0.848725247821505,1,8,5
"9266","SE Suisun",1999,5,"allcopnaup",1999-05-01,1.02700872675412,1,8,7
"9267","SE Suisun",1999,5,"daphnia",1999-05-01,1.24959491109762,1,8,8
"9268","SE Suisun",1999,5,"eurytem",1999-05-01,1.02008230833502,1,8,11
"9269","SE Suisun",1999,5,"limno",1999-05-01,0.714296644073429,1,8,1
"9270","SE Suisun",1999,5,"othcalad",1999-05-01,1.04456613722247,1,8,4
"9271","SE Suisun",1999,5,"othcaljuv",1999-05-01,1.01947095077443,1,8,2
"9272","SE Suisun",1999,5,"othclad",1999-05-01,1.27819907120973,1,8,6
"9273","SE Suisun",1999,5,"othcyc",1999-05-01,0.980997347477119,1,8,9
"9274","SE Suisun",1999,5,"other",1999-05-01,1.04863163622831,1,8,10
"9275","SE Suisun",1999,5,"pdiapfor",1999-05-01,1.02811574537365,1,8,12
"9276","SE Suisun",1999,5,"pdiapjuv",1999-05-01,1.02811574537365,1,8,3
"9277","SE Suisun",1999,6,"acartela",1999-06-01,2.36447380952032,1,8,5
"9278","SE Suisun",1999,6,"allcopnaup",1999-06-01,0.566359088047204,1,8,7
"9279","SE Suisun",1999,6,"daphnia",1999-06-01,0.280934670462071,1,8,8
"9280","SE Suisun",1999,6,"eurytem",1999-06-01,0.492841011967457,1,8,11
"9281","SE Suisun",1999,6,"limno",1999-06-01,5.8912887445237,1,8,1
"9282","SE Suisun",1999,6,"othcalad",1999-06-01,0.752845004513606,1,8,4
"9283","SE Suisun",1999,6,"othcaljuv",1999-06-01,0.44617847153927,1,8,2
"9284","SE Suisun",1999,6,"othclad",1999-06-01,0.292209388119005,1,8,6
"9285","SE Suisun",1999,6,"othcyc",1999-06-01,1.16136542659495,1,8,9
"9286","SE Suisun",1999,6,"other",1999-06-01,1.03670185725183,1,8,10
"9287","SE Suisun",1999,6,"pdiapfor",1999-06-01,0.683639571830665,1,8,12
"9288","SE Suisun",1999,6,"pdiapjuv",1999-06-01,0.683639571830665,1,8,3
"9289","SE Suisun",1999,7,"acartela",1999-07-01,1.05727848277642,1,8,5
"9290","SE Suisun",1999,7,"allcopnaup",1999-07-01,0.223324053971619,1,8,7
"9291","SE Suisun",1999,7,"daphnia",1999-07-01,0.309711128186124,1,8,8
"9292","SE Suisun",1999,7,"eurytem",1999-07-01,0,1,8,11
"9293","SE Suisun",1999,7,"limno",1999-07-01,0.764629192340929,1,8,1
"9294","SE Suisun",1999,7,"othcalad",1999-07-01,0.935467754943606,1,8,4
"9295","SE Suisun",1999,7,"othcaljuv",1999-07-01,0.37602871184238,1,8,2
"9296","SE Suisun",1999,7,"othclad",1999-07-01,0.269197630598212,1,8,6
"9297","SE Suisun",1999,7,"othcyc",1999-07-01,1.36039318262003,1,8,9
"9298","SE Suisun",1999,7,"other",1999-07-01,1.99799941512307,1,8,10
"9299","SE Suisun",1999,7,"pdiapfor",1999-07-01,0.235042844591914,1,8,12
"9300","SE Suisun",1999,7,"pdiapjuv",1999-07-01,0.235042844591914,1,8,3
"9301","SE Suisun",1999,8,"acartela",1999-08-01,0.589359277336115,1,8,5
"9302","SE Suisun",1999,8,"allcopnaup",1999-08-01,0.379378629325815,1,8,7
"9303","SE Suisun",1999,8,"daphnia",1999-08-01,0.154855564093062,1,8,8
"9304","SE Suisun",1999,8,"eurytem",1999-08-01,0,1,8,11
"9305","SE Suisun",1999,8,"limno",1999-08-01,0.516536916359573,1,8,1
"9306","SE Suisun",1999,8,"othcalad",1999-08-01,2.51464897327476,1,8,4
"9307","SE Suisun",1999,8,"othcaljuv",1999-08-01,1.48592891809882,1,8,2
"9308","SE Suisun",1999,8,"othclad",1999-08-01,1.59657053848458,1,8,6
"9309","SE Suisun",1999,8,"othcyc",1999-08-01,1.3735178766117,1,8,9
"9310","SE Suisun",1999,8,"other",1999-08-01,1.98344595678693,1,8,10
"9311","SE Suisun",1999,8,"pdiapfor",1999-08-01,0.209260541465281,1,8,12
"9312","SE Suisun",1999,8,"pdiapjuv",1999-08-01,0.209260541465281,1,8,3
"9313","SE Suisun",1999,9,"acartela",1999-09-01,1.2036982730888,1,8,5
"9314","SE Suisun",1999,9,"allcopnaup",1999-09-01,1.09643108503078,1,8,7
"9315","SE Suisun",1999,9,"daphnia",1999-09-01,0,1,8,8
"9316","SE Suisun",1999,9,"eurytem",1999-09-01,2.52343048885016,1,8,11
"9317","SE Suisun",1999,9,"limno",1999-09-01,1.09766490543595,1,8,1
"9318","SE Suisun",1999,9,"othcalad",1999-09-01,0.307567475764315,1,8,4
"9319","SE Suisun",1999,9,"othcaljuv",1999-09-01,0.553387462690616,1,8,2
"9320","SE Suisun",1999,9,"othclad",1999-09-01,0.351477557230952,1,8,6
"9321","SE Suisun",1999,9,"othcyc",1999-09-01,0.849873151677012,1,8,9
"9322","SE Suisun",1999,9,"other",1999-09-01,1.06600245131368,1,8,10
"9323","SE Suisun",1999,9,"pdiapfor",1999-09-01,1.86513351241931,1,8,12
"9324","SE Suisun",1999,9,"pdiapjuv",1999-09-01,1.86513351241931,1,8,3
"9325","SE Suisun",1999,10,"acartela",1999-10-01,1.52679445438502,1,8,5
"9326","SE Suisun",1999,10,"allcopnaup",1999-10-01,0.721045365004441,1,8,7
"9327","SE Suisun",1999,10,"daphnia",1999-10-01,0,1,8,8
"9328","SE Suisun",1999,10,"eurytem",1999-10-01,1.65435601349849,1,8,11
"9329","SE Suisun",1999,10,"limno",1999-10-01,1.33853732214354,1,8,1
"9330","SE Suisun",1999,10,"othcalad",1999-10-01,0.0784596815989994,1,8,4
"9331","SE Suisun",1999,10,"othcaljuv",1999-10-01,0.28685403377328,1,8,2
"9332","SE Suisun",1999,10,"othclad",1999-10-01,0.173444063209033,1,8,6
"9333","SE Suisun",1999,10,"othcyc",1999-10-01,0.9581949176801,1,8,9
"9334","SE Suisun",1999,10,"other",1999-10-01,1.70772768406104,1,8,10
"9335","SE Suisun",1999,10,"pdiapfor",1999-10-01,1.96858680327622,1,8,12
"9336","SE Suisun",1999,10,"pdiapjuv",1999-10-01,1.96858680327622,1,8,3
"9337","SE Suisun",1999,11,"acartela",1999-11-01,0.887833131338278,1,8,5
"9338","SE Suisun",1999,11,"allcopnaup",1999-11-01,1.00958075244043,1,8,7
"9339","SE Suisun",1999,11,"daphnia",1999-11-01,1.19698143150359,1,8,8
"9340","SE Suisun",1999,11,"eurytem",1999-11-01,1.0150974675291,1,8,11
"9341","SE Suisun",1999,11,"limno",1999-11-01,0.936223739865373,1,8,1
"9342","SE Suisun",1999,11,"othcalad",1999-11-01,1.28636537057754,1,8,4
"9343","SE Suisun",1999,11,"othcaljuv",1999-11-01,1.20565487285812,1,8,2
"9344","SE Suisun",1999,11,"othclad",1999-11-01,1.22623505311599,1,8,6
"9345","SE Suisun",1999,11,"othcyc",1999-11-01,0.954775818782345,1,8,9
"9346","SE Suisun",1999,11,"other",1999-11-01,0.997860131950776,1,8,10
"9347","SE Suisun",1999,11,"pdiapfor",1999-11-01,0.93821904441504,1,8,12
"9348","SE Suisun",1999,11,"pdiapjuv",1999-11-01,0.93821904441504,1,8,3
"9349","SE Suisun",1999,12,"acartela",1999-12-01,0.00316741917525733,1,8,5
"9350","SE Suisun",1999,12,"allcopnaup",1999-12-01,0.0657555863267482,1,8,7
"9351","SE Suisun",1999,12,"daphnia",1999-12-01,1.60849858262559,1,8,8
"9352","SE Suisun",1999,12,"eurytem",1999-12-01,0.0113767338939248,1,8,11
"9353","SE Suisun",1999,12,"limno",1999-12-01,0.134238237501248,1,8,1
"9354","SE Suisun",1999,12,"othcalad",1999-12-01,40.4081437563721,1,8,4
"9355","SE Suisun",1999,12,"othcaljuv",1999-12-01,14.4591807292204,1,8,2
"9356","SE Suisun",1999,12,"othclad",1999-12-01,6.47786208427234,1,8,6
"9357","SE Suisun",1999,12,"othcyc",1999-12-01,0.174873284779172,1,8,9
"9358","SE Suisun",1999,12,"other",1999-12-01,4.73789811026022,1,8,10
"9359","SE Suisun",1999,12,"pdiapfor",1999-12-01,0.576811631496721,1,8,12
"9360","SE Suisun",1999,12,"pdiapjuv",1999-12-01,0.576811631496721,1,8,3
"9361","SE Suisun",2000,1,"acartela",2000-01-01,4.34345570537603,1,8,5
"9362","SE Suisun",2000,1,"allcopnaup",2000-01-01,1.23998540414962,1,8,7
"9363","SE Suisun",2000,1,"daphnia",2000-01-01,38.0924538888789,1,8,8
"9364","SE Suisun",2000,1,"eurytem",2000-01-01,1.39255958637657,1,8,11
"9365","SE Suisun",2000,1,"limno",2000-01-01,0.555296206444138,1,8,1
"9366","SE Suisun",2000,1,"othcalad",2000-01-01,0.166422459292199,1,8,4
"9367","SE Suisun",2000,1,"othcaljuv",2000-01-01,2.75725955955995,1,8,2
"9368","SE Suisun",2000,1,"othclad",2000-01-01,130.052883328966,1,8,6
"9369","SE Suisun",2000,1,"othcyc",2000-01-01,0.949768373047829,1,8,9
"9370","SE Suisun",2000,1,"other",2000-01-01,1.08886292756333,1,8,10
"9371","SE Suisun",2000,1,"pdiapfor",2000-01-01,1.09846300020296,1,8,12
"9372","SE Suisun",2000,1,"pdiapjuv",2000-01-01,1.09846300020296,1,8,3
"9373","SE Suisun",2000,2,"acartela",2000-02-01,1.43686575575874,1,8,5
"9374","SE Suisun",2000,2,"allcopnaup",2000-02-01,1.04114576028234,1,8,7
"9375","SE Suisun",2000,2,"daphnia",2000-02-01,0.838108529342778,1,8,8
"9376","SE Suisun",2000,2,"eurytem",2000-02-01,1.16839890351399,1,8,11
"9377","SE Suisun",2000,2,"limno",2000-02-01,1.4311067243052,1,8,1
"9378","SE Suisun",2000,2,"othcalad",2000-02-01,0.992977203478415,1,8,4
"9379","SE Suisun",2000,2,"othcaljuv",2000-02-01,1.16999710948253,1,8,2
"9380","SE Suisun",2000,2,"othclad",2000-02-01,0.842552887436745,1,8,6
"9381","SE Suisun",2000,2,"othcyc",2000-02-01,1.01974670807543,1,8,9
"9382","SE Suisun",2000,2,"other",2000-02-01,0.934327250036798,1,8,10
"9383","SE Suisun",2000,2,"pdiapfor",2000-02-01,1.01121974032893,1,8,12
"9384","SE Suisun",2000,2,"pdiapjuv",2000-02-01,1.01121974032893,1,8,3
"9385","SE Suisun",2000,3,"acartela",2000-03-01,1.39419528756404,1,8,5
"9386","SE Suisun",2000,3,"allcopnaup",2000-03-01,1.0495471898938,1,8,7
"9387","SE Suisun",2000,3,"daphnia",2000-03-01,0.800824537171169,1,8,8
"9388","SE Suisun",2000,3,"eurytem",2000-03-01,1.14578034782766,1,8,11
"9389","SE Suisun",2000,3,"limno",2000-03-01,1.46241587115584,1,8,1
"9390","SE Suisun",2000,3,"othcalad",2000-03-01,0.977637390645664,1,8,4
"9391","SE Suisun",2000,3,"othcaljuv",2000-03-01,1.15830689823999,1,8,2
"9392","SE Suisun",2000,3,"othclad",2000-03-01,0.783139839832219,1,8,6
"9393","SE Suisun",2000,3,"othcyc",2000-03-01,1.01772304599801,1,8,9
"9394","SE Suisun",2000,3,"other",2000-03-01,0.912310295207074,1,8,10
"9395","SE Suisun",2000,3,"pdiapfor",2000-03-01,1.00842815762321,1,8,12
"9396","SE Suisun",2000,3,"pdiapjuv",2000-03-01,1.00842815762321,1,8,3
"9397","SE Suisun",2000,4,"acartela",2000-04-01,0.622775295841159,1,8,5
"9398","SE Suisun",2000,4,"allcopnaup",2000-04-01,0.955743018254626,1,8,7
"9399","SE Suisun",2000,4,"daphnia",2000-04-01,1.93209834393008,1,8,8
"9400","SE Suisun",2000,4,"eurytem",2000-04-01,0.833306493818169,1,8,11
"9401","SE Suisun",2000,4,"limno",2000-04-01,0.424488145801287,1,8,1
"9402","SE Suisun",2000,4,"othcalad",2000-04-01,1.09933169824281,1,8,4
"9403","SE Suisun",2000,4,"othcaljuv",2000-04-01,0.828240045764171,1,8,2
"9404","SE Suisun",2000,4,"othclad",2000-04-01,2.13679165846038,1,8,6
"9405","SE Suisun",2000,4,"othcyc",2000-04-01,0.95407721045102,1,8,9
"9406","SE Suisun",2000,4,"other",2000-04-01,1.23631983605981,1,8,10
"9407","SE Suisun",2000,4,"pdiapfor",2000-04-01,1.02384196359195,1,8,12
"9408","SE Suisun",2000,4,"pdiapjuv",2000-04-01,1.02384196359195,1,8,3
"9409","SE Suisun",2000,5,"acartela",2000-05-01,3.52149418986656,1,8,5
"9410","SE Suisun",2000,5,"allcopnaup",2000-05-01,0.798530034765886,1,8,7
"9411","SE Suisun",2000,5,"daphnia",2000-05-01,0.173909756439467,1,8,8
"9412","SE Suisun",2000,5,"eurytem",2000-05-01,0.845409282482672,1,8,11
"9413","SE Suisun",2000,5,"limno",2000-05-01,12.7560715412374,1,8,1
"9414","SE Suisun",2000,5,"othcalad",2000-05-01,0.709924780262528,1,8,4
"9415","SE Suisun",2000,5,"othcaljuv",2000-05-01,0.850948473523965,1,8,2
"9416","SE Suisun",2000,5,"othclad",2000-05-01,0.146926392663682,1,8,6
"9417","SE Suisun",2000,5,"othcyc",2000-05-01,1.16341283427601,1,8,9
"9418","SE Suisun",2000,5,"other",2000-05-01,0.698697993170275,1,8,10
"9419","SE Suisun",2000,5,"pdiapfor",2000-05-01,0.797757379636329,1,8,12
"9420","SE Suisun",2000,5,"pdiapjuv",2000-05-01,0.797757379636329,1,8,3
"9421","SE Suisun",2000,6,"acartela",2000-06-01,0.871613591269051,1,8,5
"9422","SE Suisun",2000,6,"allcopnaup",2000-06-01,0.394590693153845,1,8,7
"9423","SE Suisun",2000,6,"daphnia",2000-06-01,0.647343871471598,1,8,8
"9424","SE Suisun",2000,6,"eurytem",2000-06-01,0.529031182272897,1,8,11
"9425","SE Suisun",2000,6,"limno",2000-06-01,0.59247102111568,1,8,1
"9426","SE Suisun",2000,6,"othcalad",2000-06-01,0.837886155158441,1,8,4
"9427","SE Suisun",2000,6,"othcaljuv",2000-06-01,0.627587134399461,1,8,2
"9428","SE Suisun",2000,6,"othclad",2000-06-01,0.544397732853763,1,8,6
"9429","SE Suisun",2000,6,"othcyc",2000-06-01,1.19014290358551,1,8,9
"9430","SE Suisun",2000,6,"other",2000-06-01,1.38077536098913,1,8,10
"9431","SE Suisun",2000,6,"pdiapfor",2000-06-01,0.443347532742211,1,8,12
"9432","SE Suisun",2000,6,"pdiapjuv",2000-06-01,0.443347532742211,1,8,3
"9433","SE Suisun",2000,7,"acartela",2000-07-01,0.806998258145152,1,8,5
"9434","SE Suisun",2000,7,"allcopnaup",2000-07-01,0.500269902307685,1,8,7
"9435","SE Suisun",2000,7,"daphnia",2000-07-01,4.95431542804165,1,8,8
"9436","SE Suisun",2000,7,"eurytem",2000-07-01,0.0131755964695967,1,8,11
"9437","SE Suisun",2000,7,"limno",2000-07-01,0.546150766184425,1,8,1
"9438","SE Suisun",2000,7,"othcalad",2000-07-01,1.06859536904342,1,8,4
"9439","SE Suisun",2000,7,"othcaljuv",2000-07-01,0.958575002240044,1,8,2
"9440","SE Suisun",2000,7,"othclad",2000-07-01,0.750668067125287,1,8,6
"9441","SE Suisun",2000,7,"othcyc",2000-07-01,1.16070426374156,1,8,9
"9442","SE Suisun",2000,7,"other",2000-07-01,1.44609434549198,1,8,10
"9443","SE Suisun",2000,7,"pdiapfor",2000-07-01,0.446921775721749,1,8,12
"9444","SE Suisun",2000,7,"pdiapjuv",2000-07-01,0.446921775721749,1,8,3
"9445","SE Suisun",2000,8,"acartela",2000-08-01,0.589359277336115,1,8,5
"9446","SE Suisun",2000,8,"allcopnaup",2000-08-01,0.379378629325815,1,8,7
"9447","SE Suisun",2000,8,"daphnia",2000-08-01,3.30287695202777,1,8,8
"9448","SE Suisun",2000,8,"eurytem",2000-08-01,0,1,8,11
"9449","SE Suisun",2000,8,"limno",2000-08-01,0.516536916359573,1,8,1
"9450","SE Suisun",2000,8,"othcalad",2000-08-01,2.51464897327476,1,8,4
"9451","SE Suisun",2000,8,"othcaljuv",2000-08-01,1.48592891809882,1,8,2
"9452","SE Suisun",2000,8,"othclad",2000-08-01,1.59657053848458,1,8,6
